student name,student id,student sis,course,course id,course sis,section,section id,section sis,term,term id,term sis,current score,final score,enrollment state,unposted current score,unposted final score,override score,current grade,final grade,unposted current grade,unposted final grade,override grade
Emily M. Taylor,14034,H2024000108,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-2A,20385,INST_SY_2024_S1_PCAL_FAC229_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,71.28,71.28,active,71.28,71.28,,82,82,82,82,
James I. Ellis,14805,H2024000853,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,80.58,80.58,active,80.58,80.58,,87,87,87,87,
Richard A. Douglas,14087,H2024000156,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-2A,20385,INST_SY_2024_S1_PCAL_FAC229_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,72.5,72.5,active,72.5,72.5,,82,82,82,82,
Jesse B. Hayes,13977,H2024000053,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,69.07,69.07,active,69.07,69.07,,80,80,80,80,
William L. Steele,14072,H2024000146,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-2A,20385,INST_SY_2024_S1_PCAL_FAC229_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,82.83,82.83,active,82.83,82.83,,89,89,89,89,
Randy M. Underwood,14035,H2024000109,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-2A,20385,INST_SY_2024_S1_PCAL_FAC229_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,60.25,60.25,active,60.25,60.25,,75,75,75,75,
Antonio V. Moody,14695,H2024000859,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,73.19,73.19,active,73.19,73.19,,83,83,83,83,
Debra P. Page,13991,H2024000066,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,79.71,79.71,active,79.71,79.71,,87,87,87,87,
Ashley K. Ramirez,14028,H2024000102,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-2A,20385,INST_SY_2024_S1_PCAL_FAC229_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,97,97,active,97,97,,98,98,98,98,
Susan L. Hernandez,14060,H2024000134,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-2A,20385,INST_SY_2024_S1_PCAL_FAC229_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,78.79,78.79,active,78.79,78.79,,86,86,86,86,
Christopher T. Bates,14783,H2024000831,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,88.17,88.17,active,88.17,88.17,,92,92,92,92,
Pamela J. Brown,14207,H2024000278,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,81.6,81.6,active,81.6,81.6,,88,88,88,88,
Victoria M. Turner,15282,H2024001285,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,84.31,84.31,active,84.31,84.31,,90,90,90,90,
Brian L. Perez,15035,H2024001091,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,91.4,91.4,active,91.4,91.4,,94,94,94,94,
Mary F. Valentine,14329,H2024000467,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,79.19,79.19,active,79.19,79.19,,86,86,86,86,
Lisa J. Lynch,14247,H2024000318,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,67.37,67.37,active,67.37,67.37,,79,79,79,79,
Peter K. White,13939,H2024000017,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,68.13,68.13,active,68.13,68.13,,80,80,80,80,
Jessica K. Molina,14249,H2024000320,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,68.22,68.22,active,68.22,68.22,,80,80,80,80,
James V. Anderson,14784,H2024000833,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,85,85,active,85,85,,90,90,90,90,
Cindy D. Hall,13993,H2024000068,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,70.1,70.1,active,70.1,70.1,,81,81,81,81,
Dennis V. Morales,14242,H2024000313,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,75.46,75.46,active,75.46,75.46,,84,84,84,84,
Jason J. Rich,14757,H2024000797,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,88.19,88.19,active,88.19,88.19,,92,92,92,92,
Jeffrey T. King,14231,H2024000302,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,76.19,76.19,active,76.19,76.19,,85,85,85,85,
Carlos E. Schwartz,14193,H2024000264,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,98.53,98.53,active,98.53,98.53,,99,99,99,99,
Ronald S. Bryant,14018,H2024000093,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,72.99,72.99,active,72.99,72.99,,83,83,83,83,
Alex D. Chase,14746,H2024000786,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,93.67,93.67,active,93.67,93.67,,96,96,96,96,
Timothy K. Bishop,14223,H2024000294,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,72.45,72.45,active,72.45,72.45,,82,82,82,82,
Leslie B. Roach,14185,H2024000256,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,78.65,78.65,active,78.65,78.65,,86,86,86,86,
Joshua B. Wood,13999,H2024000074,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,75.72,75.72,active,75.72,75.72,,84,84,84,84,
Shelly J. Thompson,14210,H2024000281,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,81.22,81.22,active,81.22,81.22,,88,88,88,88,
Bonnie L. Hammond,14766,H2024000806,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,77.61,77.61,active,77.61,77.61,,86,86,86,86,
George J. Johnson,14189,H2024000260,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,81.17,81.17,active,81.17,81.17,,88,88,88,88,
Samantha B. Sparks,14024,H2024000098,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,80.23,80.23,active,80.23,80.23,,87,87,87,87,
Amber S. Ellis,14752,H2024000792,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,91.14,91.14,active,91.14,91.14,,94,94,94,94,
Lauren L. Pacheco,14286,H2024000356,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-5A,20289,INST_SY_2024_S1_PCAL_FAC229_11S05a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,98.82,98.82,active,98.82,98.82,,99,99,99,99,
Samantha S. Smith,13983,H2024000058,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,72.57,72.57,active,72.57,72.57,,82,82,82,82,
Frank L. Martin,14213,H2024000284,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,64.18,64.18,active,64.18,64.18,,77,77,77,77,
Kelly B. Ibarra,14218,H2024000289,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,63.78,63.78,active,63.78,63.78,,77,77,77,77,
Lisa S. Bowen,13947,H2024000024,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,65.15,65.15,active,65.15,65.15,,78,78,78,78,
Jonathon S. Ware,14401,H2024000407,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-5A,20289,INST_SY_2024_S1_PCAL_FAC229_11S05a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,65.12,65.12,active,65.12,65.12,,78,78,78,78,
Kimberly S. Garcia,14742,H2024000782,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,81.89,81.89,active,81.89,81.89,,88,88,88,88,
Dawn M. Vazquez,14179,H2024000250,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,80.79,80.79,active,80.79,80.79,,87,87,87,87,
Jorge K. Rodriguez,14522,H2024000578,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-5B,20293,INST_SY_2024_S1_GMSTEM_FAC420_11S05b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,77.83,77.83,active,77.83,77.83,,86,86,86,86,
Caroline S. Atkins,14282,H2024000352,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-5A,20289,INST_SY_2024_S1_PCAL_FAC229_11S05a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,95.68,95.68,active,95.68,95.68,,97,97,97,97,
Brendan A. Ward,13964,H2024000041,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,73.08,73.08,active,73.08,73.08,,83,83,83,83,
Amanda E. Knapp,14235,H2024000307,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,76.03,76.03,active,76.03,76.03,,85,85,85,85,
Erica M. Fuller,13713,H2023000019,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,87.76,87.76,active,87.76,87.76,,92,92,92,92,
Monica E. Brown,14281,H2024000351,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-5A,20289,INST_SY_2024_S1_PCAL_FAC229_11S05a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,68.27,68.27,active,68.27,68.27,,80,80,80,80,
Carol B. Lang,14271,H2024000341,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-5B,20293,INST_SY_2024_S1_GMSTEM_FAC420_11S05b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,92.83,92.83,active,92.83,92.83,,95,95,95,95,
Hailey K. Cruz,14228,H2024000299,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,92.57,92.57,active,92.57,92.57,,95,95,95,95,
Juan W. Scott,15392,H2024001390,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,60.2,60.2,active,60.2,60.2,,75,75,75,75,
Jodi T. Valentine,14312,H2024000364,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-5B,20293,INST_SY_2024_S1_GMSTEM_FAC420_11S05b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,77.37,77.37,active,77.37,77.37,,85,85,85,85,
Courtney K. Hayes,14198,H2024000269,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,79.45,79.45,active,79.45,79.45,,87,87,87,87,
Charles D. Lopez,14021,H2024000095,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,76.25,76.25,active,76.25,76.25,,85,85,85,85,
Christopher A. Williams,15411,H2024001403,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-5A,20289,INST_SY_2024_S1_PCAL_FAC229_11S05a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,62.72,62.72,active,62.72,62.72,,76,76,76,76,
Tammy H. Williams,14747,H2024000787,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,87.55,87.55,active,87.55,87.55,,92,92,92,92,
Toni L. Tran,14233,H2024000305,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,79.14,79.14,active,79.14,79.14,,86,86,86,86,
Julia S. Williams,14379,H2024000396,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-5A,20289,INST_SY_2024_S1_PCAL_FAC229_11S05a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,95.84,95.84,active,95.84,95.84,,97,97,97,97,
Theresa M. Jones,14324,H2024000368,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-5B,20293,INST_SY_2024_S1_GMSTEM_FAC420_11S05b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,81.21,81.21,active,81.21,81.21,,88,88,88,88,
Michelle H. Washington,14201,H2024000272,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,52.51,52.51,active,52.51,52.51,,73,73,73,73,
Lauren C. Cantu,13957,H2024000033,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-1B,20431,INST_SY_2024_S1_GMSTEM_FAC420_11S01b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,61.74,61.74,active,61.74,61.74,,76,76,76,76,
Michael C. Matthews,14762,H2024000802,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-11A,20271,INST_SY_2024_S1_GMSTEM_FAC420_11S11a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,68.87,68.87,active,68.87,68.87,,80,80,80,80,
Johnathan C. Kelly,14195,H2024000266,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-4A,20450,INST_SY_2024_S1_PCAL_FAC229_11S04a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,93.92,93.92,active,93.92,93.92,,96,96,96,96,
Jill D. Merritt,14399,H2024000406,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-5A,20289,INST_SY_2024_S1_PCAL_FAC229_11S05a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,62.27,62.27,active,62.27,62.27,,76,76,76,76,
Curtis R. Thompson,14357,H2024000385,General Mathematics (STEM),20850,INST_SY_2024_S1_GMSTEM_FAC420,11STEM-5B,20293,INST_SY_2024_S1_GMSTEM_FAC420_11S05b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,82.46,82.46,active,82.46,82.46,,89,89,89,89,
Sierra J. Goodman,14321,H2024000367,Pre-Calculus,20861,INST_SY_2024_S1_PCAL_FAC229,11STEM-5A,20289,INST_SY_2024_S1_PCAL_FAC229_11S05a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,85.54,85.54,active,85.54,85.54,,90,90,90,90,
