student name,student id,student sis,course,course id,course sis,section,section id,section sis,term,term id,term sis,current score,final score,enrollment state,unposted current score,unposted final score,override score,current grade,final grade,unposted current grade,unposted final grade,override grade
Jeffery K. Bradley,16027,H2025000540,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,80.09,80.09,concluded,80.09,80.09,,87,87,87,87,
Michael P. Conway,15725,H2025000264,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,87.23,87.23,concluded,87.23,87.23,,92,92,92,92,
Cheryl B. Rogers,15870,H2025000407,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,93.0,93.0,concluded,93.0,93.0,,95,95,95,95,
Eric G. White,15838,H2025000377,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,76.49,76.49,concluded,76.49,76.49,,85,85,85,85,
Nicholas L. Gilmore,14767,H2024000007,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,63.61,63.61,concluded,63.61,63.61,,77,77,77,77,
Kenneth J. Williams,15922,H2025000445,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,86.24,86.24,concluded,86.24,86.24,,91,91,91,91,
Michele L. Mcguire,16104,H2025000609,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,69.71,69.71,concluded,69.71,69.71,,81,81,81,81,
Marcus J. Kaufman,15974,H2025000490,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,94.65,94.65,concluded,94.65,94.65,,96,96,96,96,
Matthew J. Brown,16471,H2025000922,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,64.22,64.22,concluded,64.22,64.22,,77,77,77,77,
Jared T. Zuniga,16121,H2025000626,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,99.5,99.5,concluded,99.5,99.5,,99,99,99,99,
Kimberly J. Schaefer,16081,H2025000588,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,93.59,93.59,concluded,93.59,93.59,,95,95,95,95,
Andrea H. Castillo,15896,H2025000422,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,79.92,79.92,concluded,79.92,79.92,,87,87,87,87,
Renee A. Perez,16060,H2025000570,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,85.66,85.66,concluded,85.66,85.66,,91,91,91,91,
Taylor J. Allen,16090,H2025000596,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,94.5,94.5,concluded,94.5,94.5,,96,96,96,96,
Johnny N. Ward,16317,H2025000792,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,70.37,70.37,concluded,70.37,70.37,,81,81,81,81,
Joanne G. Miller,15860,H2025000398,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,72.83,72.83,concluded,72.83,72.83,,83,83,83,83,
Kelly E. Gallegos,15848,H2025000387,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,98.5,98.5,concluded,98.5,98.5,,99,99,99,99,
Christopher K. Green,15819,H2025000360,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11ABM-2B,22550,INST_SY_2025_S1_GMNSTEM_FAC242_11A02b,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,68.03,68.03,concluded,68.03,68.03,,80,80,80,80,
Stephen B. Holmes,16344,H2025000859,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,21.14,21.14,concluded,21.14,21.14,,65,65,65,65,
Logan N. Brown,15595,H2025000158,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,64.98,64.98,concluded,64.98,64.98,,78,78,78,78,
Alan M. Smith,15672,H2025000211,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,77.88,77.88,concluded,77.88,77.88,,86,86,86,86,
John R. Simpson,16000,H2025000514,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,74.96,74.96,concluded,74.96,74.96,,84,84,84,84,
Cody H. Lee,15471,H2025000005,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,75.3,75.3,concluded,75.3,75.3,,84,84,84,84,
Linda B. Shaw,16408,H2025000868,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,52.55,52.55,concluded,52.55,52.55,,73,73,73,73,
Jennifer T. Herrera,16547,H2025001008,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,60.39,60.39,concluded,60.39,60.39,,75,75,75,75,
Christopher C. Harris,16380,H2025000810,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,64.49,64.49,concluded,64.49,64.49,,77,77,77,77,
Christopher J. Brown,16407,H2025000867,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,60.2,60.2,concluded,60.2,60.2,,75,75,75,75,
Timothy C. Gutierrez,15831,H2025000356,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,76.02,76.02,concluded,76.02,76.02,,85,85,85,85,
Sierra L. Smith,15530,H2025000035,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,78.87,78.87,concluded,78.87,78.87,,86,86,86,86,
Chris B. Bryant,16364,H2025000818,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,0.0,0.0,concluded,0.0,0.0,,60,60,60,60,
Emily L. Mccoy,16621,H2025000998,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,40.16,40.16,concluded,40.16,40.16,,70,70,70,70,
Kevin S. Rivera,16405,H2025000866,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,61.07,61.07,concluded,61.07,61.07,,75,75,75,75,
Brian D. May,16650,H2025001122,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,60.0,60.0,concluded,60.0,60.0,,75,75,75,75,
Aaron L. Shields,15646,H2025000191,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,60.38,60.38,concluded,60.38,60.38,,75,75,75,75,
Diane L. Sanchez,16143,H2025000642,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,80.57,80.57,concluded,80.57,80.57,,87,87,87,87,
Charles H. Mcmahon,16552,H2025001022,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,81.03,81.03,concluded,81.03,81.03,,88,88,88,88,
Julia A. Smith,16228,H2025000718,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,76.56,76.56,concluded,76.56,76.56,,85,85,85,85,
Jack S. Brown,15923,H2025000446,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,62.09,62.09,concluded,62.09,62.09,,76,76,76,76,
Ryan D. Rogers,16764,H2025001229,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,60.22,60.22,concluded,60.22,60.22,,75,75,75,75,
Sherri A. Kent,16687,H2025001163,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,30.59,30.59,concluded,30.59,30.59,,67,67,67,67,
Mark G. Guerra,16714,H2025001167,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,93.63,93.63,concluded,93.63,93.63,,96,96,96,96,
Joyce K. Davis,16372,H2025000830,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,88.98,88.98,concluded,88.98,88.98,,93,93,93,93,
Brooke B. Lee,14095,H2024000167,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11GAS-1A,22433,INST_SY_2025_S1_GMNSTEM_FAC242_11G01a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,61.29,61.29,concluded,61.29,61.29,,75,75,75,75,
Anthony B. Ortiz,16594,H2025001058,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,78.55,78.55,concluded,78.55,78.55,,86,86,86,86,
Leslie J. Scott,16494,H2025000944,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,60.58,60.58,concluded,60.58,60.58,,75,75,75,75,
Ashley T. Smith,16513,H2025000824,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,74.4,74.4,concluded,74.4,74.4,,84,84,84,84,
Richard J. Orozco,16561,H2025001015,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,62.74,62.74,concluded,62.74,62.74,,76,76,76,76,
Jody D. Taylor,16563,H2025001017,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,77.71,77.71,concluded,77.71,77.71,,86,86,86,86,
Jacob C. Brown,14416,H2024000508,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,3.5,3.5,concluded,3.5,3.5,,60,60,60,60,
Derrick V. Johnson,14409,H2024000004,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,9.56,9.56,concluded,9.56,9.56,,62,62,62,62,
Jesse D. Madden,11438,H2022000001,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,42.82,42.82,concluded,42.82,42.82,,70,70,70,70,
Elizabeth N. Williams,16617,H2025000994,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,95.33,95.33,concluded,95.33,95.33,,97,97,97,97,
Diana E. Davis,16582,H2025001031,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,93.79,93.79,concluded,93.79,93.79,,96,96,96,96,
Christina C. Williams,16506,H2025000956,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,67.16,67.16,concluded,67.16,67.16,,79,79,79,79,
Katherine K. Scott,16616,H2025000980,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,63.51,63.51,concluded,63.51,63.51,,77,77,77,77,
Jeffrey J. Garcia,16844,H2025001095,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,85.76,85.76,concluded,85.76,85.76,,91,91,91,91,
Grant N. White,16526,H2025000977,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,68.09,68.09,concluded,68.09,68.09,,80,80,80,80,
Teresa E. Hogan,16852,H2025001102,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,41.99,41.99,concluded,41.99,41.99,,70,70,70,70,
Jessica M. King,16502,H2025000952,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,76.14,76.14,concluded,76.14,76.14,,85,85,85,85,
Robert D. Campbell,16529,H2025000983,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,84.04,84.04,concluded,84.04,84.04,,90,90,90,90,
Kevin K. Mason,16512,H2025000630,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,62.57,62.57,concluded,62.57,62.57,,76,76,76,76,
Linda R. Lynch,13626,H2023000008,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,27.4,27.4,concluded,27.4,27.4,,66,66,66,66,
Adam W. Baker,16646,H2025001118,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,61.53,61.53,concluded,61.53,61.53,,75,75,75,75,
Ruben J. Adams,16546,H2025001019,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,60.16,60.16,concluded,60.16,60.16,,75,75,75,75,
Jessica M. Aguilar,16517,H2025000965,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,72.43,72.43,concluded,72.43,72.43,,82,82,82,82,
Samuel E. Chavez,16519,H2025000967,General Mathematics (NON-STEM),21237,INST_SY_2025_S1_GMNSTEM_FAC242,11HUMSS-4A,22415,INST_SY_2025_S1_GMNSTEM_FAC242_11H04a,INST SHS_AY 2025-2026_1st Semester_Official,20009,SY_2025_S1_SHS_OFFICIAL,68.45,68.45,concluded,68.45,68.45,,80,80,80,80,
